solved with: SP.post_optimization_methods.LocalSearch
time limit: 1800.0 s
time to solve: 221.09 s
objective value: 282004.66

stacks (top to bottom):
stack 0:    
stack 1:    1 
stack 2:    
stack 3:    
stack 4:    254 
stack 5:    5 
stack 6:    
stack 7:    7 
stack 8:    258 
stack 9:    
stack 10:    10 
stack 11:    11 
stack 12:    318 
stack 13:    440 18 43 17 208 
stack 14:    16 475 187 14 229 
stack 15:    265 26 33 267 455 
stack 16:    37 36 319 341 247 
stack 17:    182 347 340 361 275 
stack 18:    336 222 333 269 286 
stack 19:    273 120 30 41 63 
stack 20:    298 22 274 405 272 
stack 21:    160 135 352 359 288 
stack 22:    25 277 76 424 409 
stack 23:    400 446 385 291 406 
stack 24:    60 477 368 234 486 
stack 25:    146 306 88 126 421 
stack 26:    491 362 90 386 129 
stack 27:    430 313 93 387 453 
stack 28:    241 485 332 80 398 
stack 29:    289 225 326 158 394 
stack 30:    83 213 397 415 34 
stack 31:    49 219 52 32 462 
stack 32:    206 108 98 216 166 
stack 33:    175 303 297 314 48 
stack 34:    72 309 456 185 493 
stack 35:    378 350 330 346 203 
stack 36:    46 407 422 243 105 
stack 37:    293 113 245 383 483 
stack 38:    102 327 329 294 142 
stack 39:    147 78 51 389 106 
stack 40:    305 353 73 70 375 
stack 41:    372 366 499 159 395 
stack 42:    204 109 101 154 363 
stack 43:    53 461 335 64 47 
stack 44:    193 45 369 114 104 
stack 45:    235 391 452 226 191 
stack 46:    467 177 201 310 317 
stack 47:    433 325 205 167 116 
stack 48:    437 119 110 123 183 
stack 49:    374 358 308 199 211 
stack 50:    429 423 315 355 439 
stack 51:    228 416 215 112 338 
stack 52:    58 124 487 149 339 
stack 53:    399 474 99 165 323 
stack 54:    367 195 472 134 189 
stack 55:    427 343 184 242 469 
stack 56:    454 84 484 69 337 
stack 57:    181 170 91 111 171 
stack 58:    244 404 373 192 62 
stack 59:    457 141 71 450 231 
stack 60:    250 0 
stack 61:    251 
stack 62:    252 3 
stack 63:    253 
stack 64:    4 2 
stack 65:    255 
stack 66:    6 256 
stack 67:    257 
stack 68:    8 
stack 69:    9 259 
stack 70:    260 
stack 71:    261 
stack 72:    12 137 290 263 262 
stack 73:    31 132 264 65 13 
stack 74:    287 15 178 301 270 
stack 75:    431 426 448 282 20 
stack 76:    268 266 148 56 19 
stack 77:    271 125 464 276 131 
stack 78:    27 281 403 140 447 
stack 79:    40 331 377 67 438 
stack 80:    23 388 28 21 24 
stack 81:    89 283 279 138 371 
stack 82:    460 497 87 458 249 
stack 83:    133 168 29 420 278 
stack 84:    246 82 434 207 302 
stack 85:    470 139 130 100 92 
stack 86:    210 408 444 35 39 
stack 87:    103 451 239 490 94 
stack 88:    435 392 44 54 299 
stack 89:    115 442 61 471 280 
stack 90:    425 417 164 402 482 
stack 91:    307 248 465 380 441 
stack 92:    85 419 107 285 190 
stack 93:    57 118 202 418 152 
stack 94:    227 38 381 488 284 
stack 95:    480 414 121 384 232 
stack 96:    354 50 321 382 55 
stack 97:    81 212 196 364 322 
stack 98:    348 492 163 316 365 
stack 99:    495 356 233 349 79 
stack 100:    478 155 320 179 238 
stack 101:    411 150 413 379 66 
stack 102:    230 151 157 42 292 
stack 103:    412 334 295 188 96 
stack 104:    479 144 95 360 296 
stack 105:    127 396 77 428 180 
stack 106:    136 59 390 237 466 
stack 107:    172 436 489 97 221 
stack 108:    75 304 186 198 162 
stack 109:    218 300 176 496 145 
stack 110:    311 209 449 156 376 
stack 111:    432 153 214 445 197 
stack 112:    217 342 459 401 393 
stack 113:    240 324 345 357 473 
stack 114:    117 312 194 174 224 
stack 115:    68 74 328 173 351 
stack 116:    86 370 200 344 498 
stack 117:    481 169 223 476 443 
stack 118:    463 128 161 494 220 
stack 119:    410 143 468 236 122 
